"station_id","song","genre"
"region","Studiový orchestr Bohumila Vošického - Zas kvetou Lípy - Studiový orchestr Bohumila Vošického","other"
"region","Skaličané - KOLEM NÁS","other"
"region","Malá muzika Nauše Pepíka - Mysliveček vyšel z lesa-Malá muzika Nauše Pepíka","other"
"region","Veselka - Víc už nic - Veselka (orch.)","other"
"region","DUSTY SPRINGFIELD - I ONLY WANT TO BE WITH YOU","pop"
"region","SPÁLENÝ PETR - Když ji potkáš - Spálený Petr","other"
"region","CHINASKI - TAMARYŠEK","pop"
"region","ELÁN - STUŽKOVÁ","pop"
"region","DAN BÁRTA - BÁJEČNÁ SHOW","rock"
"region","Iglovanka - Šla má milá na houby - Iglovanka","other"
"region","Veselka - Krásná paní - Veselka","other"
"region","Keramička - Stojí, stojí topoly - Keramička","other"
"region","BABOUCI - Sedí dívka - Babouci","other"
"region","Malá muzika Nauše Pepíka - Bezejmenná-Malá muzika Nauše Pepíka","other"
"region","Úhlavanka - To byla kočka - Úhlavanka","other"
"region","IVAN KRÁL - FALLING FOR YOU","other"
"region","Zíma Josef - O MAMINCE","other"
"region","Kučerová Marta,  Landa Josef,  Kučerovci - La Paloma - Kučerovci, Marta Kučerová, Josef Landa,","other"
"region","GOTT KAREL - Lásko má - Gott Karel","other"
"region","JIŽANI - Šumavské valčíky - Jižani","other"
"region","Iglovanka - V jarní náladě - Iglovanka","other"
"region","VALDAUFINKA - KRÁČELI MYSLIVCI","other"
"region","MORAVANKA & JAN SLABÁK - HODONÍNSKÁ","other"
"region","Květovanka - Jarní vánek - Květovanka","other"
"region","BABOUCI - Marná láska - Babouci","other"
"region","Božejáci - V branských lukách - Božejáci","other"
"region","Pražská kapela P.Finka,  Heidinger Pavel - Česká písnička - Pražská kapela P.Finka","other"
"region","MORAVANKA - Daleko, široko - Moravanka","other"
"region","Veselka - Nejhezčí koutek-Veselka","other"
"region","Kahovec Karel - Háj modřínů - Karel Kahovec","other"
"region","Jitka Zelenková - TAM POD NEBESKOU BÁNÍ","pop"
"region","PETR HAPKA - BUŘTY, PIVO, NENÁVIST","pop"
"region","KRYŠTOF - NAVIDĚNOU","pop"
"region","BUDVARKA - Kdybych já svým pánem byl - Budvarka","other"
"region","St. heligonkáři Štěpána Kozáka - Japonečka - St. heligonkáři Štěpána Kozáka","other"
"region","STRAHOVANKA - Anička - Strahovanka","other"
"region","ERIC CLAPTON/B.B. KING - RIDING WITH THE KING","other"
"region","Filipová Lenka - Quo vadis ? - Filipová Lenka","other"
"region","TUČNÝ MICHAL - Prodavač - Michal Tučný","other"
"region","FEŠÁCI - JARO","other"
"region","ZELENKOVÁ JITKA - Ideální počasí-Zelenková Jitka","other"
"region","HELENA VONDRÁČKOVÁ - SPRINT","pop"
"region","HELENA VONDRÁČKOVÁ - CHYTILA JSEM MOTÝLKA","pop"
"region","Jihočeští rodáci - Páslo děvče -Jihočeští rodáci","other"
"region","VYSOČINKA - Hojkovský valčík - Vysočinka","other"
"region","KOLÁŘ PETR - JEŠTĚ, ŽE TĚ LÁSKO MÁM","other"
"region","NECKÁŘ VÁCLAV - OČI KONÍ","other"
"region","TOMÁŠ KLUS - ZAMILOVANÝ PRINC","other"
"region","HELENA VONDRÁČKOVÁ - MALOVANÝ DŽBÁNKU","pop"
"region","The Weather Girls - It's Raining Man","pop"
"region","Úhlavanka - Plzeňské náměstí - Úhlavanka","other"
"region","Veselka - Nehoří - Veselka","other"
"region","Keramička - JÁ SI JEN TAK ZPÍVÁM","other"
"region","Jihočeští rodáci - ŠUMAVSKÉ HORY","other"
"region","BABOUCI - U kláštera stojí kámen","other"
"region","ORCHESTR PETRA FINKA - V JEDNOM KRÁSNÉM ROZMARU","other"
"region","BUDVARKA - Spadl Lístek - Budvarka","other"
"region","Nektarka - NAD VLTAVOU SE STMÍVÁ","other"
"region","Keramička - Soběslavská polka - Keramička","other"
"region","Sodoma Viktor - Tenhle film","other"
"region","Pilarová Eva, Urbánková Naďa - Amfora - Pilarová Eva,Urbánková Naďa","other"
"region","MARCEL ZMOŽEK - ODRHOVAČKA","other"
"region","MICHAL TUČNÝ - PANE MŮJ...","other"
"region","KAREL GOTT - HŘÍŠNÉ BOLERO","pop"
"region","YVETTA SIMONOVÁ - Volám na shledanou","other"
"region","Božejáci - Hezky zvesela - ORCH. Božejáci","other"
"region","ELVIS PRESLEY - ALWAYS ON MY MIND","rock"
"region","JIŽANI - Hájenko, hájenko - Jižani","other"
"region","Veselka - Vdávala Matička - Veselka","other"
"region","Polata Karel - Hasičská Láska - Karel Polata","other"
"region","Podhoranka - Mlynářská polka-Podhoranka","other"
"region","PODHORANKA - Mlynářská polka-Podhoranka","other"
"region","Nektarka - Blatenská růže- Nektarka","other"
"region","BUDVARKA - Poslední Polka - Budvarka","other"
"region","ALEXANDRA BURKE - HALLELUJAH","pop"
"region","LUCIE BÍLÁ - JMÉNEM LÁSKY","pop"
"region","DANĚK WABI - OUTSIDER WALTZ","other"
"region","JIŘÍ KORN - JOHANKA Z ARCU","pop"
"region","Janda Dalibor - Modré nad Hlavou - Janda Dalibor","other"
"region","VÁCLAV NECKÁŘ, HELENA VONDRÁČKOVÁ - ZNALA PANNA PÁNA","other"
"region","Keramička - Na památku kamarádům - Keramička","other"
"region","Iglovanka - Modré oči - Iglovanka","other"
"region","Šumavanka - Hasičská - Šumavanka","other"
"region","Polata Karel - V Hospodě vyhrávali - Karel Polata","other"
"region","MORAVANKA - Když rozkvete bílá Růža-Moravanka","other"
"region","Vyskočil Vráťa/ Taxmeni - Nad námi vlajka hvězdnatá","other"
"region","MATUŠKA WALDEMAR - Árie Měsíce - Waldemar Matuška","other"
"region","DANIEL HŮLKA, PETR KOLÁŘ, JOSEF VOJTEK - TO STÁRNUTÍ ZRÁDNÉ","other"
"region","Mayer Jaromír - Včera - Jaromír Mayer","other"
"region","Royal Philharmonic Orchestra - Wish you were here - Royal Philharmonic Orchestra","rock"
"region","HANA ZAGOROVÁ - NÁPAD","pop"
"region","GENESIS - JESUS HE KNOWS ME","rock"
"region","JIŘÍ KORN - STONOŽKA","pop"
"region","4TET - OH,BABY,BABY","jazz"
"region","Iglovanka, D.Miklíková, J.Vondrák - Lásko ošemetná - Iglovanka","other"
"region","VALDAUFINKA - SVĚŘ SE MI","other"
"region","Skalačka - Vltavo krásná -Skalačka","other"
"region","Veselka - Ševětínská polka - Veselka","other"
"region","Galánečka - Smutný sen - Galánečka","other"
"region","Veselka - Tátovy ruce - Veselka (o mrtvém !)","other"
"region","HANA ZAGOROVÁ - MÁJ JE MÁJ","pop"
"region","EDDY GRANT - I DON'T WANNA DANCE","pop"
"region","VONDRÁČKOVÁ HELENA - Utíkej","other"
"region","TUČNÝ MICHAL - Červená Řeka - Tučný Michal","other"
"region","GOTT KAREL - JDI ZA ŠTĚSTÍM","other"
"region","YELLOW SISTERS - MRAVENČÍ","other"
"region","TUČNÝ MICHAL - Pověste ho vejš","other"
"region","Pilarová Eva - MARMELÁDOVÁ SEŠLOST","other"
"region","JAROSLAV SAMSON LENK - JARO","other"
"region","MLÁDEK IVAN - SOUSEDOVIC TONÍČEK","other"
"region","WALDEMAR MATUŠKA - MODRÝ SARAFÁN","pop"
"region","PŘENOSILOVÁ YVONNE - Zlý znamení - Přenosilová Yvonne","other"
"region","ELECTRIC LIGHT ORCHESTRA - HOLD ON TIGHT","rock"
"region","HELENA VONDRÁČKOVÁ - DÉŠŤ","pop"
"region","LIBKOVANKA - Samo se mi seje - Libkovanka","other"
"region","Vacenovjáci - Klekání - Vacenovjáci","other"
"region","STRAHOVANKA - Šumavský valčík -Strahovanka","other"
"region","Podhoranka - Jak bublá potůček - Podhoranka","other"
"region","PODHORANKA - Jak bublá potůček - Podhoranka","other"
"region","MORAVĚNKA - Před vaším zahrádka - Moravěnka","other"
"region","Veselka - Jak začnou hrát - Veselka","other"
"region","BUDVARKA - Povětrné střevíčky - Budvarka","other"
"region","BUDVARKA - Rybička - Budvarka","other"
"region","MORAVANKA - Lúčka lučina - Moravanka","other"
"region","VESELKA LADISLAVA KUBEŠE - JIHOČESKÁ POLKA","other"
"region","MORAVANKA - Hodonínská  orch. - Moravanka","other"
"region","JOE COCKER - SUMMER IN THE CITY","rock"
"region","MUSTANGOVÉ - Buráky - Mustangové","other"
"region","MICHAL TUČNÝ - SLÁMU V BOTÁCH NOSÍM","other"
"region","WALDEMAR MATUŠKA - ACH, TA LÁSKA NEBESKÁ","pop"
"region","INKA ZEMÁNKOVÁ - DÍVKA V RYTMU ZROZENÁ","pop"
"region","Nedvěd Jan - DOBROU NOC","other"
"region","ELTON JOHN - CROCODILE ROCK","pop"
"region","BUDVARKA - Vždycky lidé mluví - Budvarka","other"
"region","Jihočeská Podhoranka - Vzpomínka na tátu - Jihočeská Podhoranka","other"
"region","Veselá muzika - Muzika je život můj - Veselá muzika","other"
"region","Veselá Muzika - Muzika je život můj - Veselá muzika","other"
"region","Vlachovka - Dobrou noc hvězdičky - Vlachovka","other"
"region","VYSOČINKA - Přijď mi to říst písničkou - Vysočinka","other"
"region","BUDVARKA - Horo,horo - Budvarka","other"
"region","Šumavanka - V pošumavském kraji - Šumavanka","other"
"region","Karasová Eva (zpěv),   Karel Brázda (harmonika) - Kupte si Kvítí - Eva Karasová","other"
"region","Soubor svatohorských trubačů Příbram - Příbramské zvony - Soubor svatohorských trubačů Příbram","other"
"region","LENKA FILIPOVÁ/KAREL ZICH - MOSTY","other"
"region","Zmožek Marcel - Panenka z kouta - Marcel Zmožek","other"
"region","SEVERIN JOŽKA-BROLN - Vínečko bílé - Severin Jožka,BROLN","other"
"region","Černovická dechovka - Vůně domova - Černovická dechovka","other"
"region","Veselka+Bambini di Praga - Okolo Hradce - Veselka+Bambini di Praga","other"
"region","HELEN SHAPIRO - WALKING BACK TO HAPPINES","pop"
"region","PAUL McCARTNEY, MICHAEL JACKSON - SAY SAY SAY","other"
"region","SEXY DANCERS - SLIM JIM","pop"
"region","JONES TOM - It's Not Unsual  - Tom Jones","other"
"region","NECKÁŘ VÁCLAV - Jak se tak dívám - Neckář Václav","other"
"region","MISTŘÍŇANKA - Od Mistřína cestičkou - Mistříňanka","other"
"region","Budějcká kapela Ády Školky,  Jiří Vondrák ,  Helena Hýnová, - První políbení - Budějcká kapela Ády Školky","other"
"region","Veselka - Stará lípa - Veselka","other"
"region","BABOUCI - U tý naší zahrádky","other"
"region","Česká kapela - Hraničářská - Česká kapela","other"
"region","Veselka - Okolo Žíšova - Veselka","other"
"region","Veselka - JEŠTĚ JÁ SE PODÍVÁM","other"
"region","ROY ORBISON, K.D.LANG - CRYING","other"
"region","MAXIM TURBULENC - JEDE JEDE MAŠINKA","electronic"
"region","Surf - BÍLÁ ORCHIDEJ","electronic"
"region","REDNEX - WISH YOU WERE HERE","pop"
"region","BABOUCI - NA BLATECH MALÁ VESNIČKA","other"
"region","BABOUCI - Když jsem šel - Babouci","other"
"region","Veselka - Pivovarští koně - Veselka","other"
"region","BOB DYLAN - MR. TAMBOURINE MAN","rock"
"region","MARIKA GOMBITOVÁ - ŠTUDENTSKÁ LÁSKA","pop"
"region","GENESIS - LAND OF CONFUSION","rock"
"region","SMOLÍK JAKUB - Holka s bílou halenou - Smolík Jakub","other"
"region","JOSEF ZÍMA - O MAMINCE","pop"
"region","SMOLÍK JAKUB - Ó mámo - Jakub Smolík","other"
"region","Veselka - Pro Aničku - Veselka","other"
"region","Pražská kapela petra Finka - Za kovárnou-Pražská kapela Petra Finka","other"
"region","Veselka - Na Malinách - Veselka/Orch.","other"
"region","Vojenská hudba PS - Tulácká - Navrátil Fr,Vojenská hudba PS","other"
"region","Iglovanka - Budějické Náměstí - Iglovanka","other"
"region","Žák Martin,  Štajglová Věra - Dědečkovy hodiny - Martin Žák & Věra Štaiglová","other"
"region","ELIŠKA BALZEROVÁ,  RUDOLF HRUŠÍNSKÝ - UKOLÉBAVKA","other"
"region","WALDEMAR MATUŠKA - AVIGNONSKÝ MOST","pop"
"region","HELENA VONDRÁČKOVÁ - JE TO MALÝ SVĚT","pop"
"region","KORN JIŘÍ - V Lese voní Jehličí - Jiří Korn","other"
"region","Veselka - Smutná Réza - Veselka","other"
"region","JDD - Na Podloubí - JDD (Orch.)","other"
"region","VLACH KAREL SE SVÝM ORCHESTREM/SKUPINA FR.RINGO ČECHA - ZELENÁ JE TRÁVA","other"
"region","BABOUCI - V májovém měsíci-Babouci","other"
"region","Netolička - Chci lásku dát - Netolička","other"
"region","Budvarka,  Zdrha Zdeněk - Šel vojáček - Budvarka","other"
"region","LÁCARANKA - Indiánská píseň lásky - Lácaranka","other"
"region","MORAVANKA - Moje milé premilené jahody - Moravanka","other"
"region","IVETA BARTOŠOVÁ - O LÁSCE","pop"
"region","LUDĚK SOBOTA - VRHÁM SE NA MLÁDKA","other"
"region","KAREL GOTT - LÉTO JAK MÁ BÝT","pop"
"region","JELEN,  MÍŠA TUČNÁ - SPÍM V OBILÍ","other"
"region","MADONNA - OPEN YOUR HEART","pop"
"region","Polata Karel - Myslivecká Láska - Karel Polata","other"
"region","VALAŠKA - Rád ji mám - Valaška","other"
"region","BABOUCI - Vy oči modravé - Babouci","other"
"region","Formanka - Myslivci už táhnou - Formanka","other"
"region","Iglovanka - Krásně je nám - Iglovanka","other"
"region","Skalačka - Šumavské podhůří-Skalačka","other"
"region","BUDVARKA - Oči černé - Budvarka","other"
"region","Keramička - Rozmarýnko zelená - Keramička","other"
"region","LESANKA - Ty šumavské stráně - Lesanka","other"
"region","KABÁT - Colorado - Kabát","rock"
"region","MICHAL TUČNÝ - STAREJ HARMONIKÁŘ","other"
"region","KYLIE MINOQUE - LOCO-MOTION - KYLIE MINOQUE","other"
"region","BRUCE SPRINGSTEEN - MY HOMETOWN","rock"
"region","GEORGE BAKER SELECTION - PALOMA BLANCA","pop"
"region","Ladovanka - Padají Hvězdy - Ladovanka","other"
"region","DECHOVÁ HUDBA SUPRAPHONU - TEN VEČER MÁJOVÝ","other"
"region","OASIS - DON'T LOOK BACK IN ANGER","pop"
"region","Linhart Antonín, Akáty - Japonečka - Linhart Antonín,Akáty","other"
"region","Simonová Yvetta - Mládí už je to tam","other"
"region","TUČNÝ MICHAL - Já tajně cvičím - Tučný Michal","other"
"region","FRÍDL BOB - Madona - Frídl Bob","other"
"region","CIMBAL CLASSIC - TEČE ŘEKA","other"
"region","Mládek Ivan, Banjo Band Ivana Mládka - Medvědi nevědí - Mládek Ivan, Banjo Band Ivana Mládka","other"
"region","Skoumal Petr - Kdybych byl boháčem- Skoumal Petr","other"
"region","GENESIS - NO SON OF MINE","rock"
"region","Veselka - Luba. Tuba, Kuba - Veselka","other"
"region","VALDAUFINKA - TENKRÁT","other"
"region","Podhoranka - MÁJOVÁ","other"
"region","PODHORANKA - MÁJOVÁ","other"
"region","Havlíčkobrodská dvanáctka - Já miluji jen vás - Havlíčkobrodská dvanáctka","other"
"region","Kubešova osmička - Sobůlecká - Kubešova Osmička","other"
"region","BUDVARKA - Žili dva bratři - Budvarka","other"
"region","VEJVODOVA KAPELA - Kde jsi, mé mládí - Vejvodova kapela, Zíma Josef","other"
"region","Krajanka - Tuláček - Krajanka","other"
"region","BUDVARKA - Tam na stráni - Budvarka","other"
"region","DIRE STRAITS - SULTANS OF SWING","rock"
"region","DEPECHE MODE - Condemnation","pop"
"region","Janžurová Iva - Den se modrá - Iva Janžurová","other"
"region","Nedvěd František - Píseň domorodce /Ukulele/- Nedvěd František","other"
"region","Yvetta Simonová,  OKV - Lavička v jasmínu","other"
"region","Řečická kapela - Hospůdka U Koloušků - Řečická kapela","other"
"region","Krajanka - Jezírko lásky - Krajanka","other"
"region","Božejáci - LA PASTORELLA","other"
"region","BABOUCI - U studánky bledá dívka stála - Babouci","other"
"region","Šohajka - Pro Klárku ORCH.- Šohajka","other"
"region","RUDOLF CORTÉZ - UŽ BUDE ŠEST","other"
"region","Havelka Ondřej, The Swings - Psáno je ve hvězdách - Havelka Ondřej,The Swings","other"
"region","Basiková Bára - Bossa nova - Basiková Bára","other"
"region","RANGERS - Teče voda - Rangers","other"
"region","ANTONÍN GONDOLÁN - RÁD SE TĚ DOTÝKÁM","other"
"region","Plešrová Marcela - Tancovala žížala - Plešrová Marcela","other"
"region","Krajanka - ŘEKNI MNĚ, UPŘÍMNĚ","other"
"region","Keramička - To tílko sošky - Keramička","other"
"region","helán a sbor - U našeho mlýna-Moravanka","other"
"region","Machová Jindra - Ztratila Lucinka bačkorku - Machová Jindra","other"
"region","GOTT KAREL - Když jsem já byl tenkrát kluk - Karel Gott","other"
"region","Basiková, Střihavka, Pavlíček - Místo v životě - Basiková,Střihavka,Pavlíček","other"
"region","VOSKOVEC , WERICH - CIVILIZACE","other"
"region","KAREL ZICH - LÉTO JAK MÁ BÝT","pop"
"region","brněnská Moravěnka - MÁJOVÁ POLKA","other"
"region","Hořovická muzika - Pro maminku - Hořovická muzika","other"
"region","DRUPI - SAMBARIO'","pop"
"region","Landa Daniel - Touha - Daniel Landa","pop"
"region","Novák Pavel - DCERA SLUNCE","other"
"region","Cohen Leonard - Dance Me To The End of Love - Cohen Leonard","other"
"region","MARTA KUBIŠOVÁ - ZDIVOČELÁ ZEMĚ","other"
"region","KAREL GOTT - Testament - Karel Gott","pop"
"region","GOTT KAREL - KAM SE SCHOULÍŠ","other"
"region","Černoch Karel - NÁŘEK PŘEVOZNÍKA","other"
"region","BOBEK PAVEL/ROTTROVÁ MARIE - DIVOKÁ RŮŽE","other"
"region","URBÁNKOVÁ NAĎA - REMEDIUM","other"
"region","Vlachovka - Na Kopečku - Vlachovka","other"
"region","Skalačka - Ještě já se podívám - Skalačka","other"
"region","Březovanka - Smutná Milenka - Březovanka","other"
"region","SUZI QUATRO - If You Can t Give Me Love - Suzi Quatro","rock"
"region","DANĚK WABI - Montgomery - Daněk Wabi (Jižní eskadrona)","other"
"region","VONDRÁČKOVÁ HELENA - Léto je Léto - Helena Vondráčková","other"
"region","HÁLA KAREL - Táborák už zhas - Hála Karel","other"
"region","FOUR SEASONS - DECEMBER 63 /OH WHAT A NIGHT/","pop"
"region","FRANKIE GOES TO HOLLYWOOD - POWER OF LOVE","pop"
"region","Veselá muzika - U mlýna na Stráni - Veselá muzika","other"
"region","Veselá Muzika - U mlýna na Stráni - Veselá muzika","other"
"region","Dechová hudba Antonína Votavy - AŽ BUDOU TRUMPETY","other"
"region","Blachut Beno, Červinková Ludmila - Věrné milování - Blachut Beno,Červinková Ludmila","other"
"region","Telčská dechovka - Když odchází mládí - Telčská dechovka","other"
"region","Veselá muzika - Něco pro""A""  ORCH.-Veselá muzika","other"
"region","Veselá Muzika - Něco pro""A""  ORCH.-Veselá muzika","other"
"region","ROLLING STONES - SATISFACTION (I CAN'T GET NO)","rock"
"region","Čeřovská Judita - Můj ideál - Judita Čeřovská","other"
"region","LUCIE BÍLÁ & KAREL GOTT - SEN V NÁS ZŮSTÁVÁ","other"
"region","VONDRÁČKOVÁ HELENA - Světla ramp - Vondráčková Helena","other"
"region","TOMÁŠ KLUS - SENTIMENT NA TŘI BODY","other"
"region","Veselka - V Soběslavi na Náměstí - Veselka","other"
"region","STŘÍBRŇANKA - Usměvavá - Stříbrňanka","other"
"region","Rožmitálská Venkovanka - Valčík na rozloučenou-Rožmitálská venkovanka","other"
"region","Keramička - Léto končí - Keramička","other"
"region","LIBKOVANKA - Jihočeská muzika - Libkovanka","other"
"region","JDV - Obyčejná polka (orch.)","other"
"region","VALANKA - KDYBYCH BYLA PTÁČKEM","other"
"region","SLZA - HOLOMRÁZ","pop"
"region","Jitka Zelenková - ŽIVOT JE ČARODĚJ","pop"
"region","SEBRANKA - Žít znamená snít - Sebranka","other"
"region","Keramička - V tom Hosteckém poli - Keramička","other"
"region","Řečická kapela - A tak ti zpívám - Řečická kapela","other"
"region","Březovská desítka - Tasnovická hospúdečka - Březovská Desítka","other"
"region","DOUBRAVANKA - Usnulo děvče spanilé-Doubravanka","other"
"region","Doubravanka - Usnulo děvče spanilé-Doubravanka","other"
"region","Veselka - Včera jsem byl u muziky - Veselka","other"
"region","URBÁNKOVÁ NAĎA - Závidím - Naďa Urbánková","other"
"region","YO YO BAND - MYSLIVCI, TY TO ZNAJ","pop"
"region","H.MARŠÁLKOVÁ / F.NEDVĚD - RANEC PLNEJ PÍSNÍ","other"
"region","CHRIS REA - THE ROAD TO HELL","rock"
"region","Vlachovka - Jarní láska - Vlachovka","other"
"region","BUDVARKA - KOLEM NAŠÍ ZAHRÁDEČKY","other"
"region","Jihočeská Podhoranka - Až nás cesty svedou - Jihočeská Podhoranka","other"
"region","MORAVANKA - Já miloval - Moravanka","other"
"region","VYSOČANKA - Roky zahodím - Vysočanka","other"
"region","Božejáci - Večerní touhy - Božejáci","other"
"region","TOM JONES - SEXBOMB","pop"
"region","Maxa Martin - C'est La Vie","other"
"region","Štědroň Jiří - Quantanamera - Jiří Štědroň","other"
"region","HLOŽEK STANISLAV - TAK UŽ SE NEMRAČ","other"
"region","VÁCLAV NECKÁŘ - KDYBY SIS OČI VYPLAKALA","pop"
"region","HELENA VONDRÁČKOVÁ - JÁ VÍTÁM DÉŠŤ","pop"
"region","SHAKIN STEVENS, BONNIE TYLER - A ROCKIN' GOOD WAY","other"
"region","LIBKOVANKA - Dva roky a den - Libkovanka","other"
"region","Šohajka - Zdrávas buď,Maria - Šohajka","other"
"region","Božejáci - Ta naše Písnička česká - Božejáci","other"
"region","BUDVARKA - Veselá kapela - Budvarka","other"
"region","4TET - Holubí dům - 4tet","jazz"
"region","CHLADIL MILAN,  VS L. PÁNKA,  ORCH. K. VLACHA - HOLKY Z PODOLÍ","other"
"region","SPÁLENÝ PETR - Až tě uvidí - Spálený Petr","other"
"region","PAVEL NOVÁK - PIHOVATÁ DÍVKA","pop"
"region","IVETA BARTOŠOVÁ - LÉTO","pop"
"region","JAMES BLUNT - YOU ARE BEAUTIFUL","pop"
"region","Štědroň Jiří - Belinda - Jiří Štědroň","other"
"region","Veselka - Ta veselská chasa - Veselka","other"
"region","Iglovanka - Před našima, za našima-Iglovanka","other"
"region","MORAVĚNKA - Záludná ORCH. - Moravěnka","other"
"region","Rožmitálská Venkovanka - Březnická ORCH.-Rožmitálská venkovanka","other"
"region","MICHAEL JACKSON,  SIEDAH GARRETT - I JUST CAN'T STOP LOVING YOU","other"
"region","Keramička - Pošumavské stráně - Keramička","other"
"region","ORCHESTR PETRA FINKA - KRÁSNÁ BYLA JULIÁNA","other"
"region","Nektarka - Láska nehněvaná - Nektarka","other"
"region","Dechová hudba Antonína Votavy - V ZAHRÁDCE","other"
"region","Podhoranka - Až, až, až - Podhoranka","other"
"region","PODHORANKA - Až, až, až - Podhoranka","other"
"region","Česká kapela - Milá cesta - Česká kapela","other"
"region","KAREL ZICH - HONEM, HONEM","pop"
"region","KAREL ZICH A SPIRITUÁL KVINTET - ČERNOŠSKÝ GHETTO","other"
"region","CRIS NORMAN - BABY I MISS YOU","other"
"region","JIHOČESKÁ VLACHOVKA - Chrášťanská hospůdečka-Jihočeská Vlachovka","other"
"region","BUDVARKA - Slunéčko nám jasně svítí - Budvarka","other"
"region","Kamenička - Nejhezčí dárek - Kamenička","other"
"region","Vlachovka - Purkarecký valčík - Vlachovka","other"
"region","BABOUCI - Nedaleko ode mlýna - Babouci","other"
"region","Božejáci - TY JSI MOU","other"
"region","MORAVANKA - Kateřina ORCH. - Moravanka","other"
"region","ZZ Top - ROUGH BOY (radio cut)","rock"
"region","MARCEL ZMOŽEK - MÁŠ NĚHU ANDĚLŮ","other"
"region","MLÁDEK IVAN - Linda - Ivan Mládek","other"
"region","FRANTIŠEK NEDVĚD - NÁMOŘNICKÁ BALADA/BAR U ZLATÉ PLACHTY","other"
"region","Iglovanka - Na Hlubokou - Iglovanka","other"
"region","Šlapeto - Ručičky nebojte se - ŠLAPETO","other"
"region","BUDVARKA - Krásná Pasačka - Budvarka","other"
"region","MORAVANKA - Regrůtský valčík - Moravanka","other"
"region","KTO - Sedlo z Bodláků - KTO","other"
"region","Voborníková Miluše - Dobře, že tě mámo mám - Voborníková Miluše","other"
"region","Jahelka Ivo - Usnesení o Pravdě a Lásce - Ivo Jahelka","other"
"region","RANGERS - Romance 16. léta - Rangers","other"
"region","Simon Paul / Garfunkel Art - Bridge over trouble wather - Simon Paul,Garfunkel Art","other"
"region","CHRIS REA - LOOKING FOR THE SUMMER","rock"
"region","VEJVODOVA KAPELA - CHASNICKÁ","other"
"region","JOHN LENNON - Imagine - John Lennon","pop"
"region","Petr Štěpánek,  Jitka Molavcová - Já ti prstýnek dám","other"
"region","Keramička - Keramičkapolka ORCH. - Keramička","other"
"region","Budvarka,  Svobodová Marie,  Mikulášová Jana,  Petr Ludvík,  Heidinger Pavel - Když jsem šel přes Háj - Budvarka","other"
"region","Šlapeto - Lidičky já mám rád pivo - Šlapeto","other"
"region","BABOUCI - Od Lesa Cestička ušlapaná -Babouci","other"
"region","BABOUCI - Malý háječek - Babouci","other"
"region","Šohajka - Zůstaň chvíli - Šohajka","other"
"region","JIŘÍ SCHELINGER - RENÉ, JÁ A RUDOLF","pop"
"region","Iglovanka - Kvítí svatební - Iglovanka","other"
"region","Nektarka - TALISMAN LÁSKY","other"
"region","JOSEF ZÍMA - PŘES DVĚ VESNICE","pop"
"region","CHARLES & EDDIE - WOULD I LIE TO YOU","pop"
"region","OMD - PANDORA'S BOX","pop"
"region","David Michal - Největší z nálezů a ztrát","other"
"region","IVAN MLÁDEK - NA HRADĚ OKOŘI","other"
"region","Šindelář Michal - Hořely, padaly hveždy","other"
"region","RUDOLF CORTÉS - TY JSI MŮJ ANDĚL STRÁŽNÝ","pop"
"region","Česká švitorka - Cestářská - Česká Švitorka","other"
"region","Jihočeští rodáci - Kvítí svatební -Jihočeští rodáci","other"
"region","MORAVĚNKA - Kapelo, polku hrej - Moravěnka","other"
"region","BOJANÉ - Pohodová orch. - Bojané","other"
"region","ORCHESTR PETRA FINKA - NA ŠUMAVĚ JE DOLINA","other"
"region","STŘÍBRŇANKA - Zelené háje -Stříbrňanka","other"
"region","Veselá muzika - Ve Stropnici na návsi - Veselá muzika","other"
"region","Veselá Muzika - Ve Stropnici na návsi - Veselá muzika","other"
"region","Šumavanka - Žežulka - Šumavanka","other"
"region","DOUBRAVANKA - Vyjdi ty měsíčku - Doubravanka","other"
"region","Doubravanka - Vyjdi ty měsíčku - Doubravanka","other"
"region","Skalanka - Zlatý svatební valčík-Skalanka","other"
"region","DARA ROLINS - SEN LÁSKY","pop"
"region","SPÁLENÝ PETR - Hráč - Spálený Petr","other"
"region","Navarová Zuzana / Koa - Taši delé","other"
"region","Veselka - Žertovná polka - Veselka","other"
"region","Šohajka - Cestička od Dubí-Šohajka","other"
"region","Filipová Lenka - Okolo Třeboně - Filipová Lenka","other"
"region","Podhoranka - Píseň Podzimu - Podhoranka (DH)","other"
"region","PODHORANKA - Píseň Podzimu - Podhoranka (DH)","other"
"region","SEBRANKA - KŘEMEŠNÍČEK","other"
"region","PAUL McCARTNEY, STEVIE WONDER - EBONY AND IVORY","other"
"region","BEATLES - STRAWBERRY FIELDS FOREVER","rock"
"region","MARIKA GOMBITOVÁ - Študenská láska -Marika Gombitová","pop"
"region","Navarová Zuzana - Do nebes - Navarová Zuzana","other"
"region","CELINE DION - BECAUSE YOU LOVED ME","pop"
"region","DOUBRAVANKA - KDYŽ JSEM NA STRÁŽI VARTU STÁL","other"
"region","Doubravanka - KDYŽ JSEM NA STRÁŽI VARTU STÁL","other"
"region","BUDVARKA - Vandrovalo děvče - Budvarka","other"
"region","DOUBRAVANKA - Ty musíš má milá - Doubravanka","other"
"region","Doubravanka - Ty musíš má milá - Doubravanka","other"
